,ts_generation,generated_by,co2,pressure,temperature,humidity
2840,1752633464739,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,509.0,1007.3,21.9,68.5
2841,1752634066349,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,504.0,1007.4,21.9,69.0
2842,1752634667975,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,499.0,1007.6,21.7,69.0
2843,1752635270163,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,517.0,1007.6,21.4,70.0
2844,1752635871783,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,517.0,1007.5,21.3,71.0
2845,1752636473409,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,527.0,1007.6,21.1,71.0
2846,1752637075035,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,512.0,1007.6,20.9,71.5
2847,1752637676671,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,515.0,1007.7,20.9,72.0
2848,1752638278283,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,512.0,1007.8,20.9,72.0
2849,1752638879911,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,529.0,1007.8,21.0,72.0
2850,1752639481528,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,508.0,1007.8,21.1,72.0
2851,1752640083139,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,517.0,1007.8,21.2,71.5
2852,1752640684772,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,526.0,1007.9,21.4,71.5
2853,1752641286393,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,526.0,1007.9,21.8,71.0
2854,1752641888026,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,507.0,1008.0,22.0,70.0
2855,1752642489648,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,532.0,1008.1,22.2,69.5
2856,1752643091264,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,515.0,1008.1,22.7,68.0
2857,1752643692870,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,498.0,1008.0,23.8,66.5
2858,1752644294486,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,507.0,1008.0,24.4,64.5
2859,1752644896101,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,505.0,1008.0,24.7,63.0
2860,1752645497719,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,516.0,1008.0,24.5,64.0
2861,1752646099322,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,511.0,1008.1,25.8,62.0
2862,1752646700950,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,474.0,1008.1,26.2,62.0
2863,1752647302555,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,498.0,1008.1,27.0,59.5
2864,1752647904169,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,510.0,1008.0,27.5,58.0
2865,1752648505782,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,486.0,1008.0,28.3,59.0
2866,1752649107397,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,493.0,1008.0,29.1,57.0
2867,1752649709039,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,516.0,1008.0,29.3,57.0
2868,1752650310645,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,506.0,1008.0,29.1,60.0
2869,1752650912257,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,486.0,1008.0,29.4,63.0
2870,1752651513901,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,484.0,1008.0,28.7,66.5
2871,1752652115505,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,503.0,1008.1,28.9,66.0
2872,1752652717155,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,503.0,1008.1,29.2,64.5
2873,1752653318781,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,495.0,1008.0,29.7,63.5
2874,1752653920386,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,487.0,1008.1,30.0,62.5
2875,1752654522016,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,471.0,1008.0,30.6,60.0
2876,1752655123622,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,494.0,1008.1,30.6,60.5
2877,1752655725269,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,495.0,1008.0,30.8,59.5
2878,1752656326877,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,477.0,1007.9,31.0,59.5
2879,1752656928502,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,496.0,1007.8,31.3,59.5
2880,1752657530148,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,482.0,1007.7,31.7,58.0
2881,1752658131752,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,484.0,1007.7,31.9,57.0
2882,1752658733388,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,493.0,1007.6,32.0,56.5
2883,1752659335005,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,477.0,1007.4,32.2,56.5
2884,1752659936643,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,472.0,1007.4,32.5,55.0
2885,1752660538255,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,470.0,1007.4,32.8,55.0
2886,1752661139893,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1007.3,33.0,53.5
2887,1752661741499,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1007.2,33.2,53.0
2888,1752662343122,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,458.0,1007.3,33.9,53.0
2889,1752662944740,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,478.0,1007.1,33.5,54.0
2890,1752663546377,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,448.0,1006.9,33.9,54.0
2891,1752664147983,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1006.8,34.2,50.5
2892,1752664749607,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,472.0,1006.7,34.7,49.5
2893,1752665351249,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,460.0,1006.6,34.5,50.5
2894,1752665952855,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,430.0,1006.5,33.1,52.0
2895,1752666554498,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,418.0,1006.4,34.0,51.5
2896,1752667156106,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,430.0,1006.3,33.4,50.0
2897,1752667757725,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,430.0,1006.2,33.8,52.0
2898,1752668359351,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,462.0,1006.1,34.2,49.0
2899,1752668960973,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,459.0,1005.9,35.0,49.0
2900,1752669562608,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,459.0,1005.8,35.7,46.5
2901,1752670164249,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,462.0,1005.7,35.6,49.0
2902,1752670765859,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,452.0,1005.5,35.5,47.0
2903,1752671367508,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,452.0,1005.4,36.2,47.0
2904,1752672570790,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,448.0,1005.2,36.0,47.0
2905,1752673172408,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,441.0,1005.1,36.1,44.5
2906,1752673774055,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,462.0,1005.0,36.3,45.0
2907,1752674375658,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,437.0,1004.8,36.9,43.0
2908,1752674977313,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,440.0,1004.8,36.8,44.0
2909,1752675578954,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,455.0,1004.5,37.3,44.5
2910,1752676180580,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,441.0,1004.5,35.8,45.0
2911,1752676782190,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,450.0,1004.4,35.9,45.5
2912,1752677383805,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,442.0,1004.2,35.9,43.5
2913,1752677985433,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,473.0,1004.2,36.7,41.0
2914,1752678587054,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,449.0,1004.1,36.6,41.5
2915,1752679188673,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,439.0,1003.9,37.4,39.5
2916,1752679790312,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,439.0,1003.9,37.7,39.0
2917,1752680391953,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,448.0,1003.8,37.9,37.0
2918,1752680993592,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,423.0,1003.7,37.5,39.5
2919,1752681595232,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,461.0,1003.7,38.3,38.5
2920,1752682196843,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,444.0,1003.6,38.4,41.0
2921,1752682798491,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,455.0,1003.4,38.0,40.5
2922,1752683400106,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,436.0,1003.2,38.0,41.5
2923,1752684001753,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1003.2,38.1,38.0
2924,1752684603411,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,460.0,1003.2,37.9,38.5
2925,1752685205029,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,435.0,1003.2,37.0,40.5
2926,1752685806674,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,443.0,1003.3,36.1,41.0
2927,1752686408303,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,455.0,1003.2,35.6,41.0
2928,1752687009957,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,442.0,1003.2,35.6,40.5
2929,1752687611581,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,455.0,1003.3,35.5,41.5
2930,1752688213219,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,453.0,1003.2,34.7,43.5
2931,1752688814861,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,448.0,1003.2,34.3,43.5
2932,1752689416486,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,447.0,1003.2,33.8,44.5
2933,1752690018123,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,435.0,1003.2,32.8,47.5
2934,1752690619755,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,440.0,1003.2,31.8,50.5
2935,1752691221379,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,449.0,1003.3,31.0,53.0
2936,1752691823026,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,446.0,1003.4,30.2,55.0
2937,1752692424655,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,451.0,1003.4,29.5,56.0
2938,1752693026252,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,448.0,1003.5,29.2,56.0
2939,1752693627902,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,454.0,1003.7,28.8,57.0
2940,1752694229500,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,464.0,1003.9,28.8,57.0
2941,1752694831117,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,454.0,1004.0,28.4,58.0
2942,1752695432738,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,455.0,1004.2,28.2,57.5
2943,1752696034377,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,464.0,1004.3,27.9,58.5
2944,1752696636008,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,459.0,1004.5,27.6,59.5
2945,1752697237632,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1004.7,27.4,59.5
2946,1752697839246,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,457.0,1004.7,27.2,60.0
2947,1752698440859,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,465.0,1004.8,26.8,60.0
2948,1752699042498,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,461.0,1004.9,26.6,60.5
2949,1752699645633,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1004.9,26.6,60.5
2950,1752700247252,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,452.0,1004.9,26.3,60.5
2951,1752700848867,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,480.0,1004.9,26.2,60.5
2952,1752701450488,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,470.0,1004.8,26.0,61.0
2953,1752702052121,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,469.0,1004.8,25.9,61.0
2954,1752702653754,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,463.0,1004.8,25.8,61.0
2955,1752703255360,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,475.0,1004.7,25.6,62.0
2956,1752703856977,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,446.0,1004.6,25.3,62.5
2957,1752704458613,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,460.0,1004.8,25.2,62.5
2958,1752705060224,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,473.0,1004.8,25.1,62.5
2959,1752705661841,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,473.0,1004.7,24.9,63.5
2960,1752706263443,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,459.0,1004.4,24.7,64.0
2961,1752706865063,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,457.0,1004.4,24.6,65.0
2962,1752707466696,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,467.0,1004.4,24.3,66.5
2963,1752708068303,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,480.0,1004.4,24.1,67.0
2964,1752708669913,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,466.0,1004.2,23.8,68.0
2965,1752709271550,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,480.0,1004.2,23.6,68.5
2966,1752709873179,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,491.0,1004.2,23.3,70.0
2967,1752710474789,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,504.0,1004.3,23.0,71.5
2968,1752711076389,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,480.0,1004.1,22.7,72.0
2969,1752711678015,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,496.0,1004.1,22.3,73.0
2970,1752712279649,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,501.0,1003.9,22.0,73.5
2971,1752712881274,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,491.0,1004.0,21.8,75.0
2972,1752713482913,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,512.0,1004.0,21.7,75.5
2973,1752714084535,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,517.0,1004.0,21.4,77.0
2974,1752714686148,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,501.0,1004.1,21.4,78.0
2975,1752715287761,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,508.0,1004.1,21.4,79.0
2976,1752715889383,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,494.0,1004.1,21.3,79.5
2977,1752716491019,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,487.0,1004.1,21.2,80.5
2978,1752717092638,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,496.0,1004.1,21.2,81.0
2979,1752717694275,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,498.0,1004.2,21.0,81.5
2980,1752718295885,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,489.0,1004.3,21.0,81.5
2981,1752718897498,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,485.0,1004.4,21.0,82.0
2982,1752719499145,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,505.0,1004.5,20.7,82.0
2983,1752720100743,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,520.0,1004.6,20.5,82.0
2984,1752720702360,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,521.0,1004.7,20.3,84.5
2985,1752721303982,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,525.0,1004.8,19.8,85.0
2986,1752721905602,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,533.0,1005.0,19.7,86.5
2987,1752722507211,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,537.0,1005.0,19.6,86.0
2988,1752723108861,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,552.0,1005.0,19.2,85.0
2989,1752723710474,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,550.0,1005.1,19.1,83.5
2990,1752724312087,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,550.0,1005.1,18.9,87.0
2991,1752724913728,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,539.0,1005.2,19.2,87.5
2992,1752725515348,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,565.0,1005.3,19.4,87.5
2993,1752726116970,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,582.0,1005.4,19.4,85.0
2994,1752726718586,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,577.0,1005.4,19.5,85.0
2995,1752727320222,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,536.0,1005.4,20.5,83.5
2996,1752727921826,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,485.0,1005.4,22.4,77.0
2997,1752728523464,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,478.0,1005.4,23.8,72.0
2998,1752729125091,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,486.0,1005.3,24.6,69.5
2999,1752729726733,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,492.0,1005.5,25.1,68.0
3000,1752730328346,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,487.0,1005.6,25.5,67.5
3001,1752730929979,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,484.0,1005.8,26.1,66.5
3002,1752731531600,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,480.0,1005.9,26.5,66.0
3003,1752732133219,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,498.0,1006.0,26.8,65.0
3004,1752732734857,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,494.0,1006.1,27.0,64.5
3005,1752733336486,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,480.0,1006.1,27.2,63.5
3006,1752733938104,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,481.0,1006.3,27.3,63.5
3007,1752734539742,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,491.0,1006.3,27.4,62.5
3008,1752735141377,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,470.0,1006.4,27.3,61.5
3009,1752736344638,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,491.0,1006.6,27.3,62.5
3010,1752736946241,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,472.0,1006.6,27.5,62.0
3011,1752737547882,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,492.0,1006.5,27.8,61.5
3012,1752738149500,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,457.0,1006.5,28.0,62.0
3013,1752738751144,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,474.0,1006.4,28.5,61.0
3014,1752739352772,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,470.0,1006.4,28.8,60.5
3015,1752739954407,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,484.0,1006.4,29.2,59.5
3016,1752740556028,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,451.0,1006.4,29.3,59.5
3017,1752741157665,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,466.0,1006.5,29.4,58.0
3018,1752741759276,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,467.0,1006.6,29.6,59.0
3019,1752742360904,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,460.0,1006.6,29.9,57.0
3020,1752742962533,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,464.0,1006.7,30.0,57.0
3021,1752743564145,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,478.0,1006.6,30.3,56.5
3022,1752744165792,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,451.0,1006.8,30.7,55.5
3023,1752744767431,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,468.0,1006.6,30.9,55.0
3024,1752745369026,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,468.0,1006.7,30.8,55.0
3025,1752745970676,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,465.0,1006.5,31.2,53.5
3026,1752746572308,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,457.0,1006.5,31.3,52.0
3027,1752747173911,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,467.0,1006.5,31.6,50.0
3028,1752747775530,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,451.0,1006.4,31.6,51.0
3029,1752748377181,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,476.0,1006.4,31.9,51.0
3030,1752748978767,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,476.0,1006.3,32.3,49.0
3031,1752749580382,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,460.0,1006.3,32.4,48.5
3032,1752750182001,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,467.0,1006.2,32.3,48.5
3033,1752750783644,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,455.0,1006.0,32.5,48.5
3034,1752751385286,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,451.0,1005.9,33.2,47.0
3035,1752751986892,5bdbea26bc6cc75125bdcb9a1162aaf0ec6d13f1385cadee529250b2645bb945,467.0,1005.8,33.2,47.5
