,ts_generation,generated_by,co2,pressure,temperature,humidity
1596,1689003063214,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,450,1012.4,40.1,36.0
1597,1689003663200,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,458,1012.4,40.4,38.5
1598,1689004263159,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,448,1012.1,40.9,38.0
1599,1689004863105,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,442,1012.0,40.0,36.5
1600,1689005463116,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,444,1011.9,40.1,39.5
1601,1689006063105,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,447,1011.8,40.2,36.5
1602,1689006663090,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,433,1011.8,39.8,37.0
1603,1689007263046,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,416,1011.8,39.7,39.0
1604,1689007862993,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,435,1011.7,39.1,38.0
1605,1689008463022,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,437,1011.8,38.6,39.0
1606,1689009063025,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,443,1011.7,37.9,41.0
1607,1689009662963,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,454,1011.7,37.6,42.5
1608,1689010262933,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,460,1011.7,37.2,41.5
1609,1689010862910,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1011.7,36.7,43.5
1610,1689011462881,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,452,1011.8,36.3,44.5
1611,1689012062861,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,447,1011.8,35.7,46.0
1612,1689012662826,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1011.9,34.3,50.5
1613,1689013262810,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1011.9,33.2,48.5
1614,1689013862793,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,463,1012.0,32.3,50.0
1615,1689014462757,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1012.1,31.7,47.5
1616,1689015062719,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,475,1012.2,31.6,47.5
1617,1689015662697,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,467,1012.2,30.8,50.0
1618,1689016262652,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1012.3,30.1,53.0
1619,1689016862658,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,532,1012.5,28.9,56.5
1620,1689017462599,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,518,1012.7,28.3,57.0
1621,1689018062567,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,539,1012.8,28.0,56.5
1622,1689018662536,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,479,1012.9,28.4,52.0
1623,1689019262532,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,462,1012.7,29.1,49.0
1624,1689019862474,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,450,1012.6,29.9,46.0
1625,1689020462475,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,480,1012.7,29.9,47.0
1626,1689021062438,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,456,1012.7,29.9,46.5
1627,1689021662397,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,473,1012.8,29.8,47.0
1628,1689022262374,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1012.7,29.4,48.0
1629,1689022862344,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,472,1012.8,28.9,49.0
1630,1689023462311,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,467,1012.7,28.4,51.0
1631,1689024062292,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,486,1012.7,27.5,54.0
1632,1689024662268,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,476,1012.9,27.1,55.0
1633,1689025262229,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,461,1012.9,27.3,54.5
1634,1689025862187,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,487,1013.1,27.4,55.0
1635,1689026462182,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,489,1013.1,27.2,55.5
1636,1689027062128,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,503,1013.2,27.0,57.0
1637,1689027662127,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1013.2,26.4,58.5
1638,1689028262095,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,491,1013.3,25.8,61.0
1639,1689028862052,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,499,1013.3,25.3,60.0
1640,1689029462006,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,460,1013.3,25.6,59.5
1641,1689030063703,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,497,1013.4,25.7,59.5
1642,1689030661963,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,480,1013.5,26.0,58.5
1643,1689031261952,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,499,1013.4,26.2,57.5
1644,1689031861914,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1013.3,26.4,57.0
1645,1689032461878,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,483,1013.3,26.5,57.0
1646,1689033061836,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,495,1013.3,26.3,57.0
1647,1689033661813,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,501,1013.2,26.2,56.5
1648,1689034261792,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,489,1013.3,26.3,56.5
1649,1689034861769,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,492,1013.3,26.1,57.0
1650,1689035461736,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1013.2,26.0,57.5
1651,1689036061693,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1013.4,25.7,58.0
1652,1689036661662,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,486,1013.6,25.5,58.5
1653,1689037263358,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,518,1013.7,25.0,61.5
1654,1689037861615,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,509,1013.6,24.4,61.0
1655,1689038461587,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,506,1013.6,24.3,61.5
1656,1689039061572,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,510,1013.6,24.0,62.5
1657,1689039661520,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,494,1013.5,24.0,62.0
1658,1689040261476,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,520,1013.5,23.9,62.0
1659,1689040861443,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,495,1013.4,23.6,62.5
1660,1689041461440,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1013.3,23.5,63.5
1661,1689042061408,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1013.4,23.2,65.0
1662,1689042661386,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,522,1013.3,22.9,66.5
1663,1689043261354,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,506,1013.4,22.7,66.0
1664,1689043861314,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,512,1013.4,22.7,66.0
1665,1689044461306,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,515,1013.4,22.8,65.0
1666,1689045061271,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,517,1013.4,22.6,65.0
1667,1689045661259,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,511,1013.4,22.4,65.5
1668,1689046261220,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,508,1013.3,22.5,65.5
1669,1689046861171,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,513,1013.4,22.4,65.5
1670,1689047461110,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,520,1013.4,22.2,67.0
1671,1689048061132,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,525,1013.4,22.2,66.0
1672,1689048661080,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,512,1013.5,22.4,66.0
1673,1689049261069,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,499,1013.6,22.7,64.5
1674,1689049861037,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,517,1013.7,23.4,64.0
1675,1689050460989,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,501,1013.7,23.9,62.0
1676,1689051060970,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,500,1013.8,23.6,63.0
1677,1689051660998,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,504,1013.8,23.7,63.0
1678,1689052260930,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,508,1013.8,24.3,62.5
1679,1689052862592,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,511,1013.7,26.1,58.0
1680,1689053460868,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,505,1013.8,27.1,56.0
1681,1689054060815,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,494,1013.7,27.9,53.5
1682,1689054660778,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,501,1013.7,28.7,53.0
1683,1689055260778,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,481,1013.6,29.3,51.0
1684,1689055860782,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,503,1013.7,29.7,51.0
1685,1689056460733,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,485,1013.6,30.8,51.0
1686,1689057060704,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,489,1013.6,31.4,50.5
1687,1689057660636,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,482,1013.6,32.1,49.5
1688,1689058260631,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,491,1013.6,32.7,48.5
1689,1689058860603,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,495,1013.6,33.3,46.5
1690,1689059460559,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,533,1013.6,33.7,47.5
1691,1689060060519,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,474,1013.4,34.3,48.0
1692,1689060660528,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,490,1013.4,34.6,44.5
1693,1689061260497,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,502,1013.4,34.8,45.0
1694,1689061860464,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,507,1013.4,34.9,45.5
1695,1689062460429,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,504,1013.3,35.4,45.5
1696,1689063060403,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,492,1013.3,35.3,44.5
1697,1689063660382,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,518,1013.2,35.7,47.5
1698,1689064260358,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,499,1013.2,36.2,49.0
1699,1689064860315,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,518,1013.2,36.3,45.0
1700,1689065460319,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,494,1013.2,36.2,46.5
1701,1689066060283,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,504,1013.2,36.5,47.0
1702,1689066660272,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,521,1013.1,36.8,46.0
1703,1689067260232,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,503,1013.1,36.5,47.0
1704,1689067860209,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,487,1013.0,36.6,49.0
1705,1689068460165,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,463,1012.9,36.7,45.5
1706,1689069060159,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,482,1012.9,36.8,44.5
1707,1689069660131,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,468,1012.8,36.8,47.5
1708,1689070260119,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,473,1012.7,36.9,44.5
1709,1689070860055,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1012.7,37.4,47.0
1710,1689071460072,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,459,1012.5,37.2,43.5
1711,1689072060009,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,484,1012.5,36.9,46.0
1712,1689072660016,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,482,1012.4,37.2,43.0
1713,1689073260004,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,438,1012.2,37.5,42.0
1714,1689073859962,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,467,1012.1,37.6,44.5
1715,1689074459954,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,467,1011.9,37.7,45.0
1716,1689075059917,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,452,1011.8,38.3,43.0
1717,1689075659883,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,455,1011.6,37.8,44.0
1718,1689076259892,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,436,1011.5,38.4,42.0
1719,1689076859866,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,442,1011.4,38.1,43.0
1720,1689077459828,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,437,1011.3,38.5,41.0
1721,1689078059826,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,458,1011.3,39.0,41.5
1722,1689078659802,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,469,1011.2,39.2,38.0
1723,1689079259744,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,449,1011.1,38.9,41.5
1724,1689079859752,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,427,1011.0,38.6,41.0
1725,1689080459722,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,464,1010.9,38.4,40.0
1726,1689081059686,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,447,1010.9,38.6,42.5
1727,1689081659690,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1010.8,39.3,40.0
1728,1689082259663,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,450,1010.7,39.8,40.0
1729,1689082859608,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,451,1010.7,40.1,38.5
1730,1689083459624,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,476,1010.6,40.4,34.0
1731,1689084059600,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,463,1010.5,41.1,36.5
1732,1689084659573,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,430,1010.4,40.7,36.0
1733,1689085259559,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,428,1010.4,40.9,36.5
1734,1689085859546,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1010.3,40.7,35.5
1735,1689086459488,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,439,1010.1,40.5,38.5
1736,1689087059499,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,452,1010.2,40.6,37.0
1737,1689087659489,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,431,1010.1,41.5,36.5
1738,1689088259441,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,451,1009.9,41.5,35.0
1739,1689088859426,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,468,1009.8,40.8,36.5
1740,1689089459410,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,451,1009.8,40.9,35.5
1741,1689090059355,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,428,1009.9,40.8,36.5
1742,1689090659357,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,451,1009.7,40.6,33.5
1743,1689091259326,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,446,1009.5,40.7,33.0
1744,1689091859296,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,435,1009.4,40.5,33.0
1745,1689092459286,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,409,1009.4,40.4,33.5
1746,1689093059296,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,454,1009.4,39.8,34.0
1747,1689093659217,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,447,1009.4,39.2,34.5
1748,1689094259197,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,423,1009.3,39.0,33.5
1749,1689094859203,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,454,1009.2,38.6,33.5
1750,1689095459171,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,441,1009.3,38.2,33.5
1751,1689096059165,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,435,1009.2,37.6,34.0
1752,1689096659123,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,452,1009.1,37.3,34.5
1753,1689097259074,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1009.0,36.7,35.0
1754,1689097859075,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,458,1009.1,35.9,35.0
1755,1689098459044,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,450,1009.1,35.0,36.5
1756,1689099059019,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,439,1008.9,33.9,36.5
1757,1689099658943,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,476,1008.7,33.1,37.0
1758,1689100258963,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,448,1008.9,32.4,38.0
1759,1689100858917,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,457,1009.0,32.0,39.0
1760,1689101458901,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,439,1008.8,31.6,39.0
1761,1689102058883,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,439,1008.9,31.2,40.0
1762,1689102658839,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,464,1008.9,30.9,41.0
1763,1689103258839,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,465,1008.8,30.4,42.0
1764,1689103860497,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,438,1009.0,30.3,43.5
1765,1689104458757,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,455,1009.2,29.8,45.0
1766,1689105058702,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,440,1009.4,29.7,46.0
1767,1689105658710,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,459,1009.5,29.8,47.5
1768,1689106258680,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,453,1009.4,29.6,48.5
1769,1689106858663,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,461,1009.5,29.2,49.0
1770,1689107458632,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,455,1009.4,29.1,49.0
1771,1689108058609,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,482,1009.4,28.7,50.0
1772,1689108658564,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,489,1009.5,27.9,54.5
1773,1689109258574,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,475,1009.6,27.3,53.5
1774,1689109858507,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,488,1009.6,26.7,57.5
1775,1689110458487,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,517,1009.7,26.0,60.0
1776,1689111058445,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,495,1009.7,25.6,60.0
1777,1689111658406,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,496,1009.5,25.4,61.5
1778,1689112258355,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,520,1009.6,25.2,61.0
1779,1689112858362,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,514,1009.5,24.8,62.5
1780,1689113458351,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,525,1009.6,24.5,63.5
1781,1689114058298,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,483,1009.7,25.1,61.5
1782,1689114659987,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,488,1009.8,25.3,60.5
1783,1689115258232,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,503,1009.6,25.2,61.5
1784,1689115858214,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,493,1009.4,24.8,62.0
1785,1689116458199,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,504,1009.5,24.7,64.0
1786,1689117058150,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,511,1009.3,24.7,63.0
1787,1689117658137,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,483,1009.2,25.2,61.0
1788,1689118258095,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,468,1009.1,25.7,60.5
1789,1689118858038,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,477,1009.1,26.1,59.0
1790,1689119458050,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,473,1009.2,26.3,58.0
1791,1689120058007,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,472,1009.2,26.6,56.5
1792,1689120657973,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,476,1009.2,26.7,55.0
1793,1689121257953,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,474,1009.6,26.3,58.0
1794,1689121857928,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,492,1009.7,25.9,60.0
